,p,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,sep15,sep20,sep25,sep30,sed1,sed2,sed3,sed4,sed5,sed6,sed7,sed8,sed9,sed10,sed15,sed20,sed25,sed30,sep1_lws,sep2_lws,sep3_lws,sep4_lws,sep5_lws,sep6_lws,sep7_lws,sep8_lws,sep9_lws,sep10_lws,sep15_lws,sep20_lws,sep25_lws,sep30_lws,sed1_lws,sed2_lws,sed3_lws,sed4_lws,sed5_lws,sed6_lws,sed7_lws,sed8_lws,sed9_lws,sed10_lws,sed15_lws,sed20_lws,sed25_lws,sed30_lws
270,1.000030000900027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108004199781,0.5320224950180641,0.5230985478701804,0.5175672725481972,0.5154539230541889,0.5140806656910456,0.5107665604431378,0.5114461403054765,0.5098915222066353,0.5086307259063041,0.49957195026821,0.4988810097044011,0.49303741726801714,0.49252142297581714,0.5715108004199781,0.5312807904786621,0.5232193767667138,0.5175475259214247,0.5149972427324662,0.5141998156769853,0.5112928795911129,0.5114822140585208,0.5105901421204684,0.5085920874882838,0.5004294256473646,0.49948416992041983,0.49289928720612436,0.49278742805145515
277,1.000040001600064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108180570946,0.5320225142521036,0.5230985668739977,0.5175672907664558,0.515453940683082,0.5140806828909478,0.5107665773112576,0.5114461560759196,0.5098915373389213,0.5086307407819135,0.4995719645799284,0.49888102264938033,0.49303742979599785,0.4925214349057302,0.5715108180570946,0.5312808098580705,0.5232193957071798,0.517547544072368,0.5149972603317593,0.5141998328632943,0.5112928962286278,0.5114822296868756,0.5105901572582374,0.5085921021681656,0.5004294395083025,0.499484182807938,0.49289929973298807,0.4927874399982628
276,1.000040001600064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108180570946,0.5320225142521036,0.5230985668739977,0.5175672907664558,0.515453940683082,0.5140806828909478,0.5107665773112576,0.5114461560759196,0.5098915373389213,0.5086307407819135,0.4995719645799284,0.49888102264938033,0.49303742979599785,0.4925214349057302,0.5715108180570946,0.5312808098580705,0.5232193957071798,0.517547544072368,0.5149972603317593,0.5141998328632943,0.5112928962286278,0.5114822296868756,0.5105901572582374,0.5085921021681656,0.5004294395083025,0.499484182807938,0.49289929973298807,0.4927874399982628
269,1.000050002500125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108356945633,0.532022533486529,0.5230985858781942,0.5175673089850791,0.5154539583123287,0.5140807000911967,0.5107665941797142,0.5114461718466781,0.5098915524715092,0.5086307556578206,0.49957197889193283,0.49888103559461744,0.49303744232423,0.49252144683588306,0.5715108356945633,0.5312808292378634,0.5232194146480244,0.5175475622236754,0.5149972779314037,0.5141998500499463,0.5112929128664762,0.5114822453155418,0.51059017239631,0.5085921168483408,0.5004294533695196,0.4994841956957119,0.49289931226010275,0.4927874519453087
275,1.000050002500125e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108356945633,0.532022533486529,0.5230985858781942,0.5175673089850791,0.5154539583123287,0.5140807000911967,0.5107665941797142,0.5114461718466781,0.5098915524715092,0.5086307556578206,0.49957197889193283,0.49888103559461744,0.49303744232423,0.49252144683588306,0.5715108356945633,0.5312808292378634,0.5232194146480244,0.5175475622236754,0.5149972779314037,0.5141998500499463,0.5112929128664762,0.5114822453155418,0.51059017239631,0.5085921168483408,0.5004294533695196,0.4994841956957119,0.49289931226010275,0.4927874519453087
274,1.000050002500125e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108356945633,0.532022533486529,0.5230985858781942,0.5175673089850791,0.5154539583123287,0.5140807000911967,0.5107665941797142,0.5114461718466781,0.5098915524715092,0.5086307556578206,0.49957197889193283,0.49888103559461744,0.49303744232423,0.49252144683588306,0.5715108356945633,0.5312808292378634,0.5232194146480244,0.5175475622236754,0.5149972779314037,0.5141998500499463,0.5112929128664762,0.5114822453155418,0.51059017239631,0.5085921168483408,0.5004294533695196,0.4994841956957119,0.49289931226010275,0.4927874519453087
268,1.000070004900343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108709705576,0.5320225719565312,0.523098623887729,0.517567345423418,0.5154539935718769,0.5140807344927215,0.510766627917639,0.5114462033891394,0.5098915827375918,0.5086307854105268,0.4995720075167996,0.4988810614858679,0.4930374673814456,0.49252147069690344,0.5715108709705576,0.5312808679986154,0.5232194525308489,0.5175475985273758,0.5149973131317489,0.5141998844242802,0.5112929461431687,0.5114822765738118,0.5105902026733634,0.5085921462095709,0.5004294810927817,0.49948422147203614,0.4928993373150821,0.4927874758401172
272,1.000070004900343e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5715108709705576,0.5320225719565312,0.523098623887729,0.517567345423418,0.5154539935718769,0.5140807344927215,0.510766627917639,0.5114462033891394,0.5098915827375918,0.5086307854105268,0.4995720075167996,0.4988810614858679,0.4930374673814456,0.49252147069690344,0.5715108709705576,0.5312808679986154,0.5232194525308489,0.5175475985273758,0.5149973131317489,0.5141998844242802,0.5112929461431687,0.5114822765738118,0.5105902026733634,0.5085921462095709,0.5004294810927817,0.49948422147203614,0.4928993373150821,0.4927874758401172
273,1.000070004900343e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5715108709705576,0.5320225719565312,0.523098623887729,0.517567345423418,0.5154539935718769,0.5140807344927215,0.510766627917639,0.5114462033891394,0.5098915827375918,0.5086307854105268,0.4995720075167996,0.4988810614858679,0.4930374673814456,0.49252147069690344,0.5715108709705576,0.5312808679986154,0.5232194525308489,0.5175475985273758,0.5149973131317489,0.5141998844242802,0.5112929461431687,0.5114822765738118,0.5105902026733634,0.5085921462095709,0.5004294810927817,0.49948422147203614,0.4928993373150821,0.4927874758401172
262,1.000080006400512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715108886090841,0.532022591192108,0.5230986428930651,0.5175673636431339,0.5154540112021804,0.5140807516940004,0.5107666447871071,0.5114462191608438,0.5098915978710877,0.5086308002873262,0.49957202182966254,0.4988810744318814,0.4930374799104283,0.49252148262777135,0.5715108886090841,0.5312808873795714,0.5232194714728292,0.5175476166797711,0.5149973307324491,0.514199901611962,0.5112929627820135,0.5114822922034142,0.5105902178123435,0.5085921608906266,0.5004294949548287,0.499484234360584,0.49289934984294814,0.49278748778788
271,1.000080006400512e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715108886090841,0.532022591192108,0.5230986428930651,0.5175673636431339,0.5154540112021804,0.5140807516940004,0.5107666447871071,0.5114462191608438,0.5098915978710877,0.5086308002873262,0.49957202182966254,0.4988810744318814,0.4930374799104283,0.49252148262777135,0.5715108886090841,0.5312808873795714,0.5232194714728292,0.5175476166797711,0.5149973307324491,0.514199901611962,0.5112929627820135,0.5114822922034142,0.5105902178123435,0.5085921608906266,0.5004294949548287,0.499484234360584,0.49289934984294814,0.49278748778788
270,1.0000900081007291e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715109062479634,0.5320226104280714,0.5230986618987804,0.5175673818632138,0.5154540288328358,0.5140807688956225,0.5107666616569121,0.5114462349328617,0.5098916130048854,0.5086308151644234,0.4995720361428112,0.49888108737815534,0.49303749243966294,0.4925214945588784,0.5715109062479634,0.531280906760915,0.5232194904151883,0.517547634832529,0.5149973483335015,0.5141999187999872,0.5112929794211907,0.5114823078333309,0.5105902329516255,0.508592175571976,0.5004295088171528,0.4994842472493897,0.4928993623710641,0.49278749973588215
261,1.0001000100010001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715109238871944,0.5320226296644177,0.5230986809048784,0.5175674000836572,0.5154540464638431,0.5140807860975891,0.5107666785270544,0.5114462507051967,0.5098916281389855,0.5086308300418171,0.4995720504562464,0.49888110032468735,0.4930375049691476,0.49252150649022336,0.5715109238871944,0.5312809261426448,0.5232195093579253,0.5175476529856491,0.5149973659349053,0.514199935988357,0.5112929960607006,0.5114823234635595,0.510590248091212,0.5085921902536186,0.5004295226797553,0.499484260138454,0.4928993748994307,0.4927875116841221
269,1.0001100121013312e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715109415267777,0.5320226489011479,0.5230986999113533,0.5175674183044654,0.5154540640952039,0.514080803299898,0.5107666953975343,0.5114462664778462,0.5098916432733878,0.508630844919508,0.4995720647699677,0.49888111327147794,0.4930375174988824,0.4925215184218074,0.5715109415267777,0.5312809455247637,0.52321952830104,0.5175476711391324,0.5149973835366596,0.5141999531770695,0.5112930127005433,0.5114823390940993,0.5105902632310995,0.5085922049355546,0.5004295365426329,0.49948427302777515,0.49289938742804784,0.49278752363260264
268,1.0001200144017282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571510959166714,0.5320226681382635,0.5230987189182102,0.5175674365256373,0.5154540817269156,0.5140808205025517,0.5107667122683505,0.5114462822508108,0.5098916584080933,0.5086308597974976,0.4995720790839757,0.4988811262185261,0.49303753002886797,0.49252153035362906,0.571510959166714,0.5312809649072685,0.5232195472445351,0.5175476892929787,0.5149974011387676,0.514199970366126,0.5112930293407194,0.5114823547249531,0.5105902783712898,0.508592219617784,0.5004295504057902,0.4994842859173534,0.49289939995691556,0.49278753558131977
