,1,2,3,4,5,6,7,8,9,10,15,20,25,30,p
0,0.65,0.65,0.65,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.55,0.55,0.0001
1,0.7,0.6842105263157895,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6,0.6,0.6,0.6,0.00010046181046515888
2,0.85,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.7,0.7,0.65,0.65,0.00010092575361937517
3,0.8,0.75,0.75,0.7,0.65,0.65,0.65,0.6,0.6,0.6,0.6,0.55,0.55,0.55,0.00010139183931162991
4,0.75,0.7,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.65,0.65,0.6,0.6,0.6,0.00010186007743638809
5,0.85,0.85,0.7,0.65,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.00010233047793380838
6,1.0,0.85,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7368421052631579,0.75,0.7,0.65,0.6,0.00010280305078995381
7,0.75,0.7,0.7,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6,0.6,0.6,0.6,0.00010327780603700442
8,0.7,0.7,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6,0.6,0.6,0.55,0.0001037547537534699
9,0.9,0.85,0.85,0.85,0.75,0.75,0.7,0.7,0.7,0.65,0.6,0.6,0.55,0.55,0.00010423390406440324
10,0.9,0.8,0.75,0.75,0.75,0.75,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.00010471526714161633
11,0.7619047619047619,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.45,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0001051988532038955
12,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.47619047619047616,0.47619047619047616,0.00010568467251721822
13,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.00010617273539497163
14,0.8571428571428571,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.75,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00010666305219817106
15,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.00010715563333568019
