,p,sep1,sed1,sep1_lws,sed1_lws
288,0.0001000070004900343,0.4,0.4,0.13145805593650525,0.13145805593650525
322,0.0001000080006400512,0.5,0.5,0.1314593972897109,0.1314593972897109
287,0.0001000080006400512,0.5,0.5,0.1314593972897109,0.1314593972897109
298,0.00011000550027501374,0.09090909090909091,0.09090909090909091,0.14482527175906576,0.14482527175906576
269,0.00011000660039602377,0.36363636363636365,0.36363636363636365,0.1448267380118992,0.1448267380118992
271,0.00011000660039602377,0.2727272727272727,0.2727272727272727,0.1448267380118992,0.1448267380118992
273,0.00011000660039602377,0.36363636363636365,0.36363636363636365,0.1448267380118992,0.1448267380118992
270,0.00011000660039602377,0.45454545454545453,0.45454545454545453,0.1448267380118992,0.1448267380118992
329,0.00011000660039602377,0.2727272727272727,0.2727272727272727,0.1448267380118992,0.1448267380118992
321,0.00011000770053903773,0.45454545454545453,0.45454545454545453,0.1448282042930998,0.1448282042930998
272,0.00011000770053903773,0.45454545454545453,0.45454545454545453,0.1448282042930998,0.1448282042930998
286,0.0001100099008910802,0.36363636363636365,0.36363636363636365,0.14483113694060593,0.14483113694060593
268,0.00012000600030001501,0.4166666666666667,0.4166666666666667,0.15811654192410085,0.15811654192410085
296,0.00012000600030001501,0.3333333333333333,0.3333333333333333,0.15811654192410085,0.15811654192410085
295,0.00012000600030001501,0.5,0.5,0.15811654192410085,0.15811654192410085
297,0.00012000600030001501,0.25,0.25,0.15811654192410085,0.15811654192410085
271,0.00012000720043202592,0.5,0.5,0.1581181327826708,0.1581181327826708
328,0.00012000720043202592,0.25,0.25,0.1581181327826708,0.1581181327826708
319,0.00012000840058804117,0.3333333333333333,0.3333333333333333,0.1581197236721439,0.1581197236721439
320,0.00012000840058804117,0.25,0.25,0.1581197236721439,0.1581197236721439
294,0.00012000840058804117,0.5833333333333334,0.5833333333333334,0.1581197236721439,0.1581197236721439
268,0.00012000840058804117,0.5,0.5,0.1581197236721439,0.1581197236721439
267,0.00012000840058804117,0.4166666666666667,0.4166666666666667,0.1581197236721439,0.1581197236721439
293,0.00012000960076806145,0.5,0.5,0.15812131459252135,0.15812131459252135
265,0.00012001080097208748,0.5833333333333334,0.5833333333333334,0.158122905543804,0.158122905543804
327,0.00013000650032501626,0.46153846153846156,0.46153846153846156,0.17134543254389467,0.17134543254389467
318,0.0001300078004680281,0.23076923076923078,0.23076923076923078,0.17134714950266922,0.17134714950266922
270,0.0001300078004680281,0.46153846153846156,0.46153846153846156,0.17134714950266922,0.17134714950266922
269,0.0001300091006370446,0.5384615384615384,0.5384615384615384,0.17134886649523867,0.17134886649523867
285,0.00013001040083206658,0.46153846153846156,0.46153846153846156,0.17135058352160354,0.17135058352160354
267,0.00013001040083206658,0.38461538461538464,0.38461538461538464,0.17135058352160354,0.17135058352160354
292,0.00013001040083206658,0.46153846153846156,0.46153846153846156,0.17135058352160354,0.17135058352160354
266,0.00013001170105309478,0.38461538461538464,0.38461538461538464,0.1713523005817647,0.1713523005817647
264,0.00013001300130013,0.46153846153846156,0.46153846153846156,0.17135401767572372,0.17135401767572372
289,0.00014000560022400896,0.6428571428571429,0.6428571428571429,0.1845424733815389,0.1845424733815389
321,0.00014000560022400896,0.21428571428571427,0.21428571428571427,0.1845424733815389,0.1845424733815389
285,0.00014000560022400896,0.42857142857142855,0.42857142857142855,0.1845424733815389,0.1845424733815389
322,0.00014000560022400896,0.35714285714285715,0.35714285714285715,0.1845424733815389,0.1845424733815389
313,0.00014000560022400896,0.42857142857142855,0.42857142857142855,0.1845424733815389,0.1845424733815389
314,0.00014000560022400896,0.35714285714285715,0.35714285714285715,0.1845424733815389,0.1845424733815389
323,0.00014000560022400896,0.35714285714285715,0.35714285714285715,0.1845424733815389,0.1845424733815389
326,0.00014000560022400896,0.5,0.5,0.1845424733815389,0.1845424733815389
295,0.0001400070003500175,0.5,0.5,0.18454432163764978,0.18454432163764978
317,0.0001400070003500175,0.2857142857142857,0.2857142857142857,0.18454432163764978,0.18454432163764978
284,0.0001400070003500175,0.35714285714285715,0.35714285714285715,0.18454432163764978,0.18454432163764978
294,0.0001400070003500175,0.35714285714285715,0.35714285714285715,0.18454432163764978,0.18454432163764978
296,0.0001400070003500175,0.5,0.5,0.18454432163764978,0.18454432163764978
292,0.0001400070003500175,0.5,0.5,0.18454432163764978,0.18454432163764978
293,0.0001400070003500175,0.42857142857142855,0.42857142857142855,0.18454432163764978,0.18454432163764978
281,0.00014000840050403025,0.21428571428571427,0.21428571428571427,0.18454616993129216,0.18454616993129216
293,0.00014000840050403025,0.2857142857142857,0.2857142857142857,0.18454616993129216,0.18454616993129216
295,0.00014000980068604803,0.2857142857142857,0.2857142857142857,0.18454801826246658,0.18454801826246658
272,0.00014000980068604803,0.42857142857142855,0.42857142857142855,0.18454801826246658,0.18454801826246658
266,0.00014000980068604803,0.5,0.5,0.18454801826246658,0.18454801826246658
264,0.00014000980068604803,0.42857142857142855,0.42857142857142855,0.18454801826246658,0.18454801826246658
263,0.00014000980068604803,0.5,0.5,0.18454801826246658,0.18454801826246658
316,0.00014000980068604803,0.21428571428571427,0.21428571428571427,0.18454801826246658,0.18454801826246658
280,0.00014000980068604803,0.2857142857142857,0.2857142857142857,0.18454801826246658,0.18454801826246658
266,0.0001400112008960717,0.42857142857142855,0.42857142857142855,0.1845498666311753,0.1845498666311753
287,0.0001400112008960717,0.5,0.5,0.1845498666311753,0.1845498666311753
265,0.0001400112008960717,0.35714285714285715,0.35714285714285715,0.1845498666311753,0.1845498666311753
290,0.0001400112008960717,0.6428571428571429,0.6428571428571429,0.1845498666311753,0.1845498666311753
291,0.0001400112008960717,0.5714285714285714,0.5714285714285714,0.1845498666311753,0.1845498666311753
268,0.0001400112008960717,0.5,0.5,0.1845498666311753,0.1845498666311753
264,0.00014001260113410206,0.35714285714285715,0.35714285714285715,0.18455171503741913,0.18455171503741913
263,0.00014001400140014,0.42857142857142855,0.42857142857142855,0.18455356348119978,0.18455356348119978
283,0.00015000450013500404,0.4666666666666667,0.4666666666666667,0.19777255053128925,0.19777255053128925
282,0.00015000450013500404,0.4,0.4,0.19777255053128925,0.19777255053128925
290,0.0001500060002400096,0.4666666666666667,0.4666666666666667,0.19777454299049932,0.19777454299049932
320,0.0001500060002400096,0.13333333333333333,0.13333333333333333,0.19777454299049932,0.19777454299049932
287,0.0001500060002400096,0.5333333333333333,0.5333333333333333,0.19777454299049932,0.19777454299049932
286,0.0001500060002400096,0.5333333333333333,0.5333333333333333,0.19777454299049932,0.19777454299049932
324,0.0001500060002400096,0.4666666666666667,0.4666666666666667,0.19777454299049932,0.19777454299049932
311,0.0001500060002400096,0.3333333333333333,0.3333333333333333,0.19777454299049932,0.19777454299049932
312,0.0001500060002400096,0.4,0.4,0.19777454299049932,0.19777454299049932
297,0.0001500060002400096,0.4666666666666667,0.4666666666666667,0.19777454299049932,0.19777454299049932
315,0.0001500060002400096,0.4,0.4,0.19777454299049932,0.19777454299049932
325,0.0001500060002400096,0.4666666666666667,0.4666666666666667,0.19777454299049932,0.19777454299049932
310,0.0001500060002400096,0.2,0.2,0.19777454299049932,0.19777454299049932
290,0.00015000750037501875,0.4666666666666667,0.4666666666666667,0.19777653549288815,0.19777653549288815
311,0.00015000750037501875,0.4666666666666667,0.4666666666666667,0.19777653549288815,0.19777653549288815
285,0.00015000750037501875,0.4,0.4,0.19777653549288815,0.19777653549288815
318,0.00015000750037501875,0.3333333333333333,0.3333333333333333,0.19777653549288815,0.19777653549288815
319,0.00015000750037501875,0.3333333333333333,0.3333333333333333,0.19777653549288815,0.19777653549288815
292,0.00015000750037501875,0.3333333333333333,0.3333333333333333,0.19777653549288815,0.19777653549288815
294,0.0001500090005400324,0.3333333333333333,0.3333333333333333,0.1977785280384583,0.1977785280384583
288,0.0001500090005400324,0.3333333333333333,0.3333333333333333,0.1977785280384583,0.1977785280384583
317,0.0001500090005400324,0.26666666666666666,0.26666666666666666,0.1977785280384583,0.1977785280384583
273,0.0001500090005400324,0.5333333333333333,0.5333333333333333,0.1977785280384583,0.1977785280384583
268,0.0001500090005400324,0.4666666666666667,0.4666666666666667,0.1977785280384583,0.1977785280384583
267,0.0001500090005400324,0.4666666666666667,0.4666666666666667,0.1977785280384583,0.1977785280384583
282,0.0001500090005400324,0.3333333333333333,0.3333333333333333,0.1977785280384583,0.1977785280384583
283,0.0001500090005400324,0.4,0.4,0.1977785280384583,0.1977785280384583
270,0.0001500090005400324,0.3333333333333333,0.3333333333333333,0.1977785280384583,0.1977785280384583
286,0.0001500090005400324,0.4666666666666667,0.4666666666666667,0.1977785280384583,0.1977785280384583
289,0.0001500090005400324,0.4,0.4,0.1977785280384583,0.1977785280384583
284,0.0001500090005400324,0.3333333333333333,0.3333333333333333,0.1977785280384583,0.1977785280384583
288,0.00015001050073505144,0.4666666666666667,0.4666666666666667,0.1977805206272102,0.1977805206272102
315,0.00015001050073505144,0.13333333333333333,0.13333333333333333,0.1977805206272102,0.1977805206272102
297,0.00015001050073505144,0.4,0.4,0.1977805206272102,0.1977805206272102
296,0.00015001050073505144,0.3333333333333333,0.3333333333333333,0.1977805206272102,0.1977805206272102
300,0.0001500120009600768,0.3333333333333333,0.3333333333333333,0.1977825132591475,0.1977825132591475
289,0.0001500120009600768,0.4666666666666667,0.4666666666666667,0.1977825132591475,0.1977825132591475
264,0.00015001350121510935,0.4666666666666667,0.4666666666666667,0.197784505934271,0.197784505934271
265,0.00015001350121510935,0.4666666666666667,0.4666666666666667,0.197784505934271,0.197784505934271
265,0.00015001350121510935,0.3333333333333333,0.3333333333333333,0.197784505934271,0.197784505934271
267,0.00015001350121510935,0.4666666666666667,0.4666666666666667,0.197784505934271,0.197784505934271
263,0.00015001350121510935,0.4,0.4,0.197784505934271,0.197784505934271
264,0.00015001350121510935,0.4,0.4,0.197784505934271,0.197784505934271
263,0.00015001350121510935,0.26666666666666666,0.26666666666666666,0.197784505934271,0.197784505934271
262,0.00015001500150015003,0.3333333333333333,0.3333333333333333,0.19778649865258388,0.19778649865258388
261,0.00015001500150015003,0.3333333333333333,0.3333333333333333,0.19778649865258388,0.19778649865258388
263,0.00015001650181519966,0.26666666666666666,0.26666666666666666,0.1977884914140871,0.1977884914140871
260,0.00015002100294041166,0.3333333333333333,0.3333333333333333,0.19779446995775943,0.19779446995775943
258,0.00015002100294041166,0.26666666666666666,0.26666666666666666,0.19779446995775943,0.19779446995775943
291,0.00016000480014400433,0.5,0.5,0.21116108312610882,0.21116108312610882
316,0.00016000480014400433,0.375,0.375,0.21116108312610882,0.21116108312610882
313,0.00016000640025601025,0.5,0.5,0.211163248396358,0.211163248396358
298,0.00016000640025601025,0.375,0.375,0.211163248396358,0.211163248396358
300,0.00016000640025601025,0.3125,0.3125,0.211163248396358,0.211163248396358
301,0.00016000640025601025,0.4375,0.4375,0.211163248396358,0.211163248396358
309,0.00016000640025601025,0.1875,0.1875,0.211163248396358,0.211163248396358
288,0.00016000640025601025,0.4375,0.4375,0.211163248396358,0.211163248396358
279,0.00016000800040002,0.3125,0.3125,0.21116541371953676,0.21116541371953676
305,0.00016000800040002,0.125,0.125,0.21116541371953676,0.21116541371953676
314,0.00016000800040002,0.1875,0.1875,0.21116541371953676,0.21116541371953676
281,0.00016000800040002,0.375,0.375,0.21116541371953676,0.21116541371953676
274,0.00016000800040002,0.375,0.375,0.21116541371953676,0.21116541371953676
299,0.00016000800040002,0.375,0.375,0.21116541371953676,0.21116541371953676
291,0.00016000800040002,0.5,0.5,0.21116541371953676,0.21116541371953676
312,0.00016000800040002,0.5,0.5,0.21116541371953676,0.21116541371953676
280,0.00016000960057603456,0.3125,0.3125,0.2111675790956484,0.2111675790956484
278,0.00016000960057603456,0.375,0.375,0.2111675790956484,0.2111675790956484
269,0.00016000960057603456,0.4375,0.4375,0.2111675790956484,0.2111675790956484
270,0.00016000960057603456,0.4375,0.4375,0.2111675790956484,0.2111675790956484
304,0.00016000960057603456,0.25,0.25,0.2111675790956484,0.2111675790956484
268,0.00016000960057603456,0.4375,0.4375,0.2111675790956484,0.2111675790956484
287,0.00016000960057603456,0.3125,0.3125,0.2111675790956484,0.2111675790956484
271,0.00016000960057603456,0.3125,0.3125,0.2111675790956484,0.2111675790956484
298,0.00016001120078405488,0.375,0.375,0.21116974452469586,0.21116974452469586
275,0.00016001120078405488,0.125,0.125,0.21116974452469586,0.21116974452469586
279,0.00016001120078405488,0.375,0.375,0.21116974452469586,0.21116974452469586
265,0.00016001120078405488,0.375,0.375,0.21116974452469586,0.21116974452469586
266,0.00016001120078405488,0.5,0.5,0.21116974452469586,0.21116974452469586
301,0.00016001120078405488,0.375,0.375,0.21116974452469586,0.21116974452469586
310,0.00016001120078405488,0.3125,0.3125,0.21116974452469586,0.21116974452469586
299,0.00016001280102408193,0.3125,0.3125,0.21117191000668195,0.21117191000668195
262,0.00016001280102408193,0.3125,0.3125,0.21117191000668195,0.21117191000668195
266,0.00016001280102408193,0.375,0.375,0.21117191000668195,0.21117191000668195
262,0.00016001280102408193,0.1875,0.1875,0.21117191000668195,0.21117191000668195
265,0.00016001440129611666,0.375,0.375,0.21117407554161066,0.21117407554161066
261,0.00016001440129611666,0.3125,0.3125,0.21117407554161066,0.21117407554161066
262,0.00016001600160016002,0.4375,0.4375,0.2111762411294842,0.2111762411294842
260,0.00016001600160016002,0.3125,0.3125,0.2111762411294842,0.2111762411294842
262,0.000160017601936213,0.25,0.25,0.21117840677030586,0.21117840677030586
256,0.000160017601936213,0.3125,0.3125,0.21117840677030586,0.21117840677030586
261,0.0001600192023042765,0.25,0.25,0.21118057246407926,0.21118057246407926
259,0.00016002080270435156,0.375,0.375,0.2111827382108069,0.2111827382108069
269,0.00017000170001700018,0.47058823529411764,0.47058823529411764,0.22493233862360712,0.22493233862360712
302,0.00017000680027201088,0.4117647058823529,0.4117647058823529,0.22493951905178727,0.22493951905178727
277,0.00017000680027201088,0.4117647058823529,0.4117647058823529,0.22493951905178727,0.22493951905178727
274,0.00017000680027201088,0.47058823529411764,0.47058823529411764,0.22493951905178727,0.22493951905178727
275,0.00017000850042502125,0.35294117647058826,0.35294117647058826,0.2249419126654537,0.2249419126654537
278,0.00017000850042502125,0.17647058823529413,0.17647058823529413,0.2249419126654537,0.2249419126654537
280,0.00017000850042502125,0.35294117647058826,0.35294117647058826,0.2249419126654537,0.2249419126654537
276,0.00017000850042502125,0.35294117647058826,0.35294117647058826,0.2249419126654537,0.2249419126654537
303,0.00017000850042502125,0.4117647058823529,0.4117647058823529,0.2249419126654537,0.2249419126654537
308,0.00017000850042502125,0.29411764705882354,0.29411764705882354,0.2249419126654537,0.2249419126654537
306,0.00017000850042502125,0.23529411764705882,0.23529411764705882,0.2249419126654537,0.2249419126654537
271,0.00017000850042502125,0.47058823529411764,0.47058823529411764,0.2249419126654537,0.2249419126654537
279,0.00017001020061203673,0.23529411764705882,0.23529411764705882,0.22494430634792964,0.22494430634792964
267,0.00017001020061203673,0.47058823529411764,0.47058823529411764,0.22494430634792964,0.22494430634792964
269,0.00017001020061203673,0.47058823529411764,0.47058823529411764,0.22494430634792964,0.22494430634792964
302,0.00017001020061203673,0.4117647058823529,0.4117647058823529,0.22494430634792964,0.22494430634792964
