,p,sep1,sed1,sep1_lws,sed1_lws
10,0.0010303090927278183,0.5048543689320388,0.5048543689320388,0.5024030638895229,0.5024030638895229
10,0.0010403120936280884,0.5,0.5,0.5023170773394717,0.5023170773394717
10,0.0010702889780240664,0.4485981308411215,0.4485981308411215,0.5020597427250273,0.5020597427250273
10,0.0010703103900131037,0.45794392523364486,0.45794392523364486,0.5020595591004147,0.5020595591004147
10,0.0010803240972291689,0.5370370370370371,0.5370370370370371,0.5019737123927727,0.5019737123927727
11,0.0010903925413148733,0.44954128440366975,0.44954128440366975,0.5018874538613303,0.5018874538613303
12,0.0011004511849858443,0.45454545454545453,0.45454545454545453,0.5018013363078113,0.5018013363078113
10,0.0011102886750555144,0.5225225225225225,0.5225225225225225,0.5017171668116848,0.5017171668116848
10,0.001110299780940854,0.4954954954954955,0.4954954954954955,0.5017170718201625,0.5017170718201625
11,0.0011503451035310593,0.5130434782608696,0.5130434782608696,0.5013749915089687,0.5013749915089687
11,0.001150379625276341,0.4260869565217391,0.4260869565217391,0.5013746969851303,0.5013746969851303
11,0.0011703393984255435,0.4358974358974359,0.4358974358974359,0.5012045142297122,0.5012045142297122
12,0.0011804721888755503,0.4491525423728814,0.4491525423728814,0.5011181983323304,0.5011181983323304
13,0.0011805430498029092,0.4745762711864407,0.4745762711864407,0.5011175948908154,0.5011175948908154
11,0.0011903571071321397,0.48739495798319327,0.48739495798319327,0.5010340444391118,0.5010340444391118
11,0.0011903809218950063,0.453781512605042,0.453781512605042,0.5010338417551227,0.5010338417551227
11,0.0012003601080324098,0.5,0.5,0.5009489354064233,0.5009489354064233
12,0.0012304306507277547,0.4634146341463415,0.4634146341463415,0.5006933822888667,0.5006933822888667
14,0.0012306522456902158,0.43089430894308944,0.43089430894308944,0.5006915007045198,0.5006915007045198
12,0.0012504376531786126,0.464,0.464,0.5005235949875477,0.5005235949875477
12,0.0012604663725578464,0.46825396825396826,0.46825396825396826,0.5004385579990424,0.5004385579990424
13,0.0012605420330742219,0.48412698412698413,0.48412698412698413,0.500437916624261,0.500437916624261
12,0.0012803841152345704,0.4296875,0.4296875,0.5002698054450212,0.5002698054450212
12,0.0012804481568548993,0.453125,0.453125,0.5002692631439863,0.5002692631439863
12,0.0012804609659477413,0.40625,0.40625,0.5002691546774902,0.5002691546774902
13,0.0012805506367738128,0.4140625,0.4140625,0.5002683953533149,0.5002683953533149
15,0.0013107471258617413,0.3893129770992366,0.3893129770992366,0.5000128969650222,0.5000128969650222
13,0.0013405764478725852,0.43283582089552236,0.43283582089552236,0.49976089129806434,0.49976089129806434
13,0.0013504591561130784,0.4222222222222222,0.4222222222222222,0.4996774815250608,0.4996774815250608
14,0.001350634798355227,0.5111111111111111,0.5111111111111111,0.49967599947084324,0.49967599947084324
13,0.0013605033862529137,0.4411764705882353,0.4411764705882353,0.4995927492247954,0.4995927492247954
13,0.0013704933776159417,0.40875912408759124,0.40875912408759124,0.49950851451686556,0.49950851451686556
14,0.0013806074672856057,0.45652173913043476,0.45652173913043476,0.4994232733954626,0.4994232733954626
13,0.0014105218931004472,0.41134751773049644,0.41134751773049644,0.4991713843126651,0.4991713843126651
16,0.0014108323911107554,0.41843971631205673,0.41843971631205673,0.49916877156559303,0.49916877156559303
15,0.001430743986873174,0.44755244755244755,0.44755244755244755,0.49900129401715565,0.49900129401715565
14,0.001450536698578474,0.46206896551724136,0.46206896551724136,0.4988349541830753,0.4988349541830753
14,0.0014506237682203348,0.4827586206896552,0.4827586206896552,0.49883422273666816,0.49883422273666816
14,0.001460671909078176,0.4246575342465753,0.4246575342465753,0.49874982826884184,0.49874982826884184
14,0.0014905962384953982,0.42953020134228187,0.42953020134228187,0.4984986876366719,0.4984986876366719
17,0.0015109367808040985,0.40397350993377484,0.40397350993377484,0.49832813801026027,0.49832813801026027
15,0.0015206843079385724,0.4473684210526316,0.4473684210526316,0.49824645128716516,0.49824645128716516
16,0.0015208516769390859,0.5,0.5,0.49824504893314475,0.49824504893314475
14,0.0015406316589801818,0.44155844155844154,0.44155844155844154,0.49807937180680556,0.49807937180680556
15,0.0015506512735348847,0.44516129032258067,0.44516129032258067,0.49799548857688514,0.49799548857688514
15,0.0015607491595966063,0.44871794871794873,0.44871794871794873,0.49791097700747,0.49791097700747
15,0.0015707853926963482,0.4713375796178344,0.4713375796178344,0.49782700747224007,0.49782700747224007
17,0.001580980207728792,0.47468354430379744,0.47468354430379744,0.497741736949864,0.497741736949864
15,0.0016007043098963543,0.475,0.475,0.49757683346600723,0.49757683346600723
18,0.0016410502721741914,0.4634146341463415,0.4634146341463415,0.49723979281444153,0.49723979281444153
15,0.0016507593493006783,0.3696969696969697,0.3696969696969697,0.49715873618502326,0.49715873618502326
16,0.0016607805668664272,0.4759036144578313,0.4759036144578313,0.4970750929170118,0.4970750929170118
16,0.0016707184089158338,0.46706586826347307,0.46706586826347307,0.49699216422267595,0.49699216422267595
16,0.001680890872162246,0.47619047619047616,0.47619047619047616,0.4969072962558133,0.4969072962558133
16,0.001710821194173203,0.43859649122807015,0.43859649122807015,0.49665769292781087,0.49665769292781087
16,0.0017208604302151075,0.4476744186046512,0.4476744186046512,0.4965740032052045,0.4965740032052045
18,0.001721032619571743,0.45930232558139533,0.45930232558139533,0.4965725679235208,0.4965725679235208
19,0.0017610918769637176,0.4318181818181818,0.4318181818181818,0.4962387692979656,0.4962387692979656
17,0.001770743712359191,0.4745762711864407,0.4745762711864407,0.49615837585688655,0.49615837585688655
17,0.0017708500080038418,0.480225988700565,0.480225988700565,0.49615749054707264,0.49615749054707264
16,0.001790895447723862,0.3854748603351955,0.3854748603351955,0.4959905604798418,0.4959905604798418
17,0.001811014167934043,0.47513812154696133,0.47513812154696133,0.4958230639634311,0.4958230639634311
17,0.0018110322884043906,0.4530386740331492,0.4530386740331492,0.4958229131215898,0.4958229131215898
17,0.001850869908857163,0.4702702702702703,0.4702702702702703,0.495491361146945,0.495491361146945
19,0.0018511291888051711,0.4648648648648649,0.4648648648648649,0.4954892037024484,0.4954892037024484
18,0.0018709167492071115,0.5240641711229946,0.5240641711229946,0.4953245678431876,0.4953245678431876
20,0.0018711788426708828,0.46524064171123,0.46524064171123,0.49532238736607337,0.49532238736607337
18,0.0019008934199073564,0.45263157894736844,0.45263157894736844,0.49507520558523027,0.49507520558523027
17,0.0019010075339930164,0.4105263157894737,0.4105263157894737,0.49507425641932834,0.49507425641932834
18,0.0019311393722296155,0.46113989637305697,0.46113989637305697,0.4948236499118275,0.4948236499118275
18,0.0019311973423522585,0.42487046632124353,0.42487046632124353,0.4948231678095843,0.4948231678095843
20,0.001961333706920706,0.4744897959183674,0.4744897959183674,0.49457255538242256,0.49457255538242256
21,0.0019713799659761833,0.48223350253807107,0.48223350253807107,0.49448901569027964,0.49448901569027964
19,0.0019811094212759143,0.4797979797979798,0.4797979797979798,0.4944081116852344,0.4944081116852344
18,0.0019909954977488744,0.4723618090452261,0.4723618090452261,0.494325906198186,0.494325906198186
18,0.0020411838866542594,0.4362745098039216,0.4362745098039216,0.49390857612277034,0.49390857612277034
19,0.0020510460334770735,0.47804878048780486,0.47804878048780486,0.4938265673063606,0.4938265673063606
19,0.0020712427456473885,0.4057971014492754,0.4057971014492754,0.49365861602456085,0.49365861602456085
22,0.0020715536652489365,0.5072463768115942,0.5072463768115942,0.4936560304227246,0.4936560304227246
19,0.00209127567816368,0.4784688995215311,0.4784688995215311,0.49349201762641853,0.49349201762641853
20,0.0020912966038944144,0.47368421052631576,0.47368421052631576,0.49349184359761306,0.49349184359761306
21,0.0021215062694513102,0.49056603773584906,0.49056603773584906,0.4932405902846901,0.4932405902846901
19,0.0021611237843678715,0.47685185185185186,0.47685185185185186,0.49291103964346383,0.49291103964346383
19,0.002191380569758948,0.4337899543378995,0.4337899543378995,0.49265930655553436,0.49265930655553436
21,0.0022315397624360807,0.47085201793721976,0.47085201793721976,0.4923251138044276,0.4923251138044276
20,0.0022412102535369098,0.5,0.5,0.49224462558706517,0.49224462558706517
20,0.0022414120896164583,0.45535714285714285,0.45535714285714285,0.49224294563353477,0.49224294563353477
23,0.002241726129119422,0.4955357142857143,0.4955357142857143,0.4922403317663342,0.4922403317663342
22,0.002261583108175723,0.5132743362831859,0.5132743362831859,0.4920750431201644,0.4920750431201644
20,0.0022814829639265523,0.4517543859649123,0.4517543859649123,0.4919093737879566,0.4919093737879566
24,0.002302094906364792,0.47391304347826085,0.47391304347826085,0.4917377495408522,0.4917377495408522
20,0.0023212302520335777,0.46120689655172414,0.46120689655172414,0.49157839439736917,0.49157839439736917
20,0.0023415219892930403,0.44871794871794873,0.44871794871794873,0.4914093809734017,0.4914093809734017
21,0.002341639147403182,0.47435897435897434,0.47435897435897434,0.4914084050574725,0.4914084050574725
22,0.00234168601393003,0.49145299145299143,0.49145299145299143,0.49140801466347844,0.49140801466347844
23,0.0023718737802864262,0.48945147679324896,0.48945147679324896,0.4911565202161929,0.4911565202161929
21,0.0023915545104317808,0.4560669456066946,0.4560669456066946,0.49099252434485796,0.49099252434485796
21,0.0024014168359332007,0.49166666666666664,0.49166666666666664,0.49091033288002267,0.49091033288002267
22,0.0024318968795660617,0.4156378600823045,0.4156378600823045,0.49065627175214477,0.49065627175214477
21,0.0024416847624861154,0.47540983606557374,0.47540983606557374,0.4905746726132476,0.4905746726132476
21,0.0024718291535736443,0.44129554655870445,0.44129554655870445,0.4903233251286854,0.4903233251286854
25,0.002512361619922727,0.47410358565737054,0.47410358565737054,0.4899852691923643,0.4899852691923643
22,0.002531620236951649,0.45849802371541504,0.45849802371541504,0.48982461208683276,0.48982461208683276
23,0.002531873586453976,0.4782608695652174,0.4782608695652174,0.4898224984948876,0.4898224984948876
22,0.002561793255278695,0.4296875,0.4296875,0.4895728705558077,0.4895728705558077
23,0.0025621009227566605,0.453125,0.453125,0.48957030341524677,0.48957030341524677
24,0.0025721091294861787,0.45525291828793774,0.45525291828793774,0.48948679440163284,0.48948679440163284
22,0.0026119851086825988,0.48659003831417624,0.48659003831417624,0.48915404279047037,0.48915404279047037
22,0.0026120635301888494,0.42528735632183906,0.42528735632183906,0.4891533883664676,0.4891533883664676
23,0.002661916579937555,0.42857142857142855,0.42857142857142855,0.48873737375195847,0.48873737375195847
26,0.002662529402932786,0.4699248120300752,0.4699248120300752,0.4887322601388225,0.4887322601388225
24,0.002712169735788631,0.43911439114391143,0.43911439114391143,0.4883181035291437,0.4883181035291437
24,0.002742330981334134,0.46715328467153283,0.46715328467153283,0.4880665565410944,0.4880665565410944
23,0.0027520640480360272,0.44363636363636366,0.44363636363636366,0.4879854039796788,0.4879854039796788
23,0.002762292702943443,0.4492753623188406,0.4492753623188406,0.4879001331924717,0.4879001331924717
23,0.002762292702943443,0.4782608695652174,0.4782608695652174,0.4879001331924717,0.4879001331924717
25,0.002762292702943443,0.5,0.5,0.4879001331924717,0.4879001331924717
27,0.002822822822822823,0.4858156028368794,0.4858156028368794,0.48739591026681517,0.48739591026681517
24,0.002892082299255464,0.43944636678200694,0.43944636678200694,0.486820182930198,0.486820182930198
25,0.0029024961466861503,0.47586206896551725,0.47586206896551725,0.48673377389004835,0.48673377389004835
24,0.002922308623812812,0.4486301369863014,0.4486301369863014,0.48656952160600564,0.48656952160600564
24,0.0029226303673305976,0.4828767123287671,0.4828767123287671,0.48656685588680537,0.48656685588680537
25,0.002942707290707451,0.45918367346938777,0.45918367346938777,0.48640062782054366,0.48640062782054366
26,0.0029925736133074444,0.4782608695652174,0.4782608695652174,0.4859888938196959,0.4859888938196959
24,0.0030124702255849797,0.5049833887043189,0.5049833887043189,0.48582516198614484,0.48582516198614484
28,0.0030729500320307497,0.498371335504886,0.498371335504886,0.4853299988410663,0.4853299988410663
25,0.003092381133472774,0.4627831715210356,0.4627831715210356,0.48517190210644007,0.48517190210644007
25,0.0030928763750287767,0.5016181229773463,0.5016181229773463,0.4851678800414099,0.4851678800414099
26,0.0031428600026023683,0.4840764331210191,0.4840764331210191,0.48476410273611553,0.48476410273611553
25,0.0031527428863110905,0.43492063492063493,0.43492063492063493,0.484684836999128,0.484684836999128
26,0.003183087594967118,0.4716981132075472,0.4716981132075472,0.4844428551775375,0.4844428551775375
27,0.00320285053697791,0.490625,0.490625,0.4842865301334292,0.4842865301334292
26,0.0032728473772181796,0.4892966360856269,0.4892966360856269,0.4837430330596214,0.4837430330596214
25,0.0033327661959426324,0.4894894894894895,0.4894894894894895,0.48329439163761595,0.48329439163761595
26,0.003333199871877002,0.4894894894894895,0.4894894894894895,0.48329121380600887,0.48329121380600887
27,0.0033333667003673712,0.5105105105105106,0.5105105105105106,0.4832899916345657,0.4832899916345657
27,0.0033435776280620264,0.5029940119760479,0.5029940119760479,0.4832155009125184,0.4832155009125184
29,0.0033631277087691554,0.49404761904761907,0.49404761904761907,0.48307467971576984,0.48307467971576984
26,0.003373035732158943,0.47774480712166173,0.47774480712166173,0.4830042665353427,0.4830042665353427
28,0.003433192869368513,0.46647230320699706,0.46647230320699706,0.48259219258971436,0.48259219258971436
30,0.003493808250993583,0.498567335243553,0.498567335243553,0.48220718699382925,0.48220718699382925
27,0.003503643789541123,0.5171428571428571,0.5171428571428571,0.48214775101634116,0.48214775101634116
28,0.0035139004294767193,0.5042735042735043,0.5042735042735043,0.4820866621394198,0.4820866621394198
27,0.0035332152258555284,0.47592067988668557,0.47592067988668557,0.48198127079286784,0.48198127079286784
28,0.003564134395899243,0.5112359550561798,0.5112359550561798,0.48183645277569354,0.48183645277569354
26,0.0035831173120614936,0.48044692737430167,0.48044692737430167,0.48174912348341575,0.48174912348341575
29,0.003583870580226645,0.4329608938547486,0.4329608938547486,0.48174568384815303,0.48174568384815303
27,0.0036334517791902308,0.45454545454545453,0.45454545454545453,0.48152367491806836,0.48152367491806836
29,0.0036847164370394105,0.47554347826086957,0.47554347826086957,0.48130345549799386,0.48130345549799386
29,0.0037045936961832672,0.5108108108108108,0.5108108108108108,0.48119927264911466,0.48119927264911466
28,0.0037240592245547646,0.5,0.5,0.4811042032522071,0.4811042032522071
28,0.003743668795419511,0.48128342245989303,0.48128342245989303,0.48102443804185513,0.48102443804185513
31,0.0037643289783250737,0.48138297872340424,0.48138297872340424,0.4809420363501647,0.4809420363501647
27,0.003793679869473389,0.47229551451187335,0.47229551451187335,0.4808279109671447,0.4808279109671447
28,0.003823938656816521,0.4790575916230366,0.4790575916230366,0.4807138402207782,0.4807138402207782
30,0.003834678307535193,0.4595300261096606,0.4595300261096606,0.4806742015072763,0.4806742015072763
30,0.0038753091735677877,0.5012919896640827,0.5012919896640827,0.4805278744880556,0.4805278744880556
30,0.003915324841784827,0.4884910485933504,0.4884910485933504,0.48038862539940225,0.48038862539940225
29,0.003994753756970795,0.49122807017543857,0.49122807017543857,0.4801021020848958,0.4801021020848958
32,0.004024708909424026,0.4502487562189055,0.4502487562189055,0.48000503330446814,0.48000503330446814
29,0.004034276332912888,0.49379652605459057,0.49379652605459057,0.47997434823496093,0.47997434823496093
28,0.004044044044044044,0.452970297029703,0.452970297029703,0.4799410322347438,0.4799410322347438
31,0.004075134669683802,0.457002457002457,0.457002457002457,0.47983152526071987,0.47983152526071987
29,0.00408461561564568,0.4632352941176471,0.4632352941176471,0.47980185684883137,0.47980185684883137
31,0.004136038616379915,0.46973365617433416,0.46973365617433416,0.4796431948644041,0.4796431948644041
31,0.004156026238045165,0.4987951807228916,0.4987951807228916,0.47958246702347396,0.47958246702347396
29,0.004294681202510736,0.42657342657342656,0.42657342657342656,0.4791659375266604,0.4791659375266604
33,0.004295455228139737,0.4731934731934732,0.4731934731934732,0.47916370030993494,0.47916370030993494
30,0.004315307828629214,0.5034802784222738,0.5034802784222738,0.4791065659442222,0.4791065659442222
32,0.004316085680809942,0.45707656612529,0.45707656612529,0.47910433748857184,0.47910433748857184
30,0.0043854379430493815,0.4748858447488584,0.4748858447488584,0.47890295319765014,0.47890295319765014
30,0.0044048012333443454,0.48409090909090907,0.48409090909090907,0.47884967108677534,0.47884967108677534
32,0.004426861635535079,0.47285067873303166,0.47285067873303166,0.47878970319583314,0.47878970319583314
32,0.004496745117676515,0.5033407572383074,0.5033407572383074,0.47859212339478474,0.47859212339478474
34,0.004596066808186807,0.47276688453159044,0.47276688453159044,0.47833496923852065,0.47833496923852065
30,0.004645481668368675,0.4525862068965517,0.4525862068965517,0.47820974395079713,0.47820974395079713
31,0.00464603985180735,0.4849137931034483,0.4849137931034483,0.4782084227381874,0.4782084227381874
33,0.004656612389593222,0.4645161290322581,0.4645161290322581,0.4781834937673761,0.4781834937673761
33,0.0046580584411031085,0.4752688172043011,0.4752688172043011,0.4781800982160564,0.4781800982160564
31,0.004686232689477004,0.47435897435897434,0.47435897435897434,0.4781146000452226,0.4781146000452226
31,0.004775300583647849,0.480083857442348,0.480083857442348,0.47790215177202516,0.47790215177202516
33,0.004837498122089238,0.5031055900621118,0.5031055900621118,0.4777695069592051,0.4777695069592051
35,0.0049468761578594245,0.4574898785425101,0.4574898785425101,0.477536371457052,0.477536371457052
32,0.004977216964598668,0.45875251509054327,0.45875251509054327,0.47747844472820383,0.47747844472820383
34,0.004987830894504372,0.4598393574297189,0.4598393574297189,0.47745850031441595,0.47745850031441595
31,0.0049962453066332915,0.4789579158316633,0.4789579158316633,0.4774428059094745,0.4774428059094745
32,0.005007110096336798,0.456,0.456,0.4774226926413864,0.4774226926413864
32,0.005026433835309195,0.49203187250996017,0.49203187250996017,0.47738733467816913,0.47738733467816913
34,0.005038616033417143,0.49502982107355864,0.49502982107355864,0.4773653105206552,0.4773653105206552
34,0.005238224011698367,0.47418738049713194,0.47418738049713194,0.47700489204079766,0.47700489204079766
33,0.005288408569625705,0.45454545454545453,0.45454545454545453,0.4769312196706716,0.4769312196706716
36,0.005297840804390498,0.4555765595463138,0.4555765595463138,0.47691789447118615,0.47691789447118615
35,0.005318989091564744,0.480225988700565,0.480225988700565,0.47688855333602015,0.47688855333602015
33,0.005328472270910748,0.44548872180451127,0.44548872180451127,0.4768756809888312,0.4768756809888312
32,0.005337312117601113,0.4652908067542214,0.4652908067542214,0.476863827208749,0.476863827208749
33,0.005377366992780109,0.4655493482309125,0.4655493482309125,0.4767984627641454,0.4767984627641454
35,0.005449700466830959,0.4944852941176471,0.4944852941176471,0.476701094319364,0.476701094319364
35,0.005609592403009146,0.46964285714285714,0.46964285714285714,0.4765068086878303,0.4765068086878303
36,0.005630529089397172,0.4804270462633452,0.4804270462633452,0.4764857523105299,0.4764857523105299
33,0.00565894112698063,0.46371681415929206,0.46371681415929206,0.476458631008855,0.476458631008855
34,0.0056591111689820615,0.4654867256637168,0.4654867256637168,0.4764584711770602,0.4764584711770602
34,0.005679655414204147,0.47619047619047616,0.47619047619047616,0.47643937700860095,0.47643937700860095
37,0.005758753305023636,0.4782608695652174,0.4782608695652174,0.4763543877186559,0.4763543877186559
34,0.0057683063611600706,0.453125,0.453125,0.47634640484554003,0.47634640484554003
36,0.005890721112424613,0.5,0.5,0.47622804409013564,0.47622804409013564
36,0.0060510734644399254,0.47019867549668876,0.47019867549668876,0.47609601008684554,0.47609601008684554
37,0.006051801011973348,0.4768211920529801,0.4768211920529801,0.4760955408051092,0.4760955408051092
35,0.006060059699100507,0.4793388429752066,0.4793388429752066,0.4760902254990557,0.4760902254990557
34,0.006089499619406274,0.48355263157894735,0.48355263157894735,0.4760714318750241,0.4760714318750241
38,0.006110387659020335,0.46229508196721314,0.46229508196721314,0.4760577343846266,0.4760577343846266
35,0.006110510077333013,0.46557377049180326,0.46557377049180326,0.4760574828481514,0.4760574828481514
35,0.006139577741276391,0.4600326264274062,0.4600326264274062,0.47601166170739717,0.47601166170739717
37,0.006242172235859927,0.48154093097913325,0.48154093097913325,0.4759481392076978,0.4759481392076978
35,0.006411283859592883,0.4984375,0.4984375,0.4758001749840623,0.4758001749840623
36,0.006461566203504273,0.48527131782945737,0.48527131782945737,0.4757655251682677,0.4757655251682677
37,0.0065524496543432524,0.46788990825688076,0.46788990825688076,0.47569953750829774,0.47569953750829774
38,0.00655310621242485,0.4694189602446483,0.4694189602446483,0.4756990440901759,0.4756990440901759
36,0.006581122096342819,0.4840182648401826,0.4840182648401826,0.47567774720294986,0.47567774720294986
36,0.006601883390102184,0.464339908952959,0.464339908952959,0.4756567899092073,0.4756567899092073
39,0.006621521447318334,0.47049924357034795,0.47049924357034795,0.4756394661242341,0.4756394661242341
