,1,p
128,0.6111111111111112,0.0001803549490118695
129,0.6388888888888888,0.0001811878470408383
130,0.3055555555555556,0.00018202459148006914
131,0.4722222222222222,0.0001828652000926868
132,0.5277777777777778,0.00018370969072384856
133,0.4444444444444444,0.0001845580813011225
134,0.3783783783783784,0.00018541038983486751
135,0.5945945945945946,0.0001862666344186168
136,0.6216216216216216,0.0001871268332294612
137,0.5675675675675675,0.00018799100452843544
138,0.35135135135135137,0.0001888591666609051
139,0.4594594594594595,0.000189731338056957
140,0.5526315789473685,0.0001906075372317902
141,0.39473684210526316,0.0001914877827861082
142,0.42105263157894735,0.00019237209340651517
143,0.5526315789473685,0.00019326048786591187
144,0.5789473684210527,0.00019415298502389376
145,0.38461538461538464,0.00019504960382715246
146,0.38461538461538464,0.00019595036330987737
147,0.38461538461538464,0.00019685528259415924
148,0.5128205128205128,0.00019776438089039717
149,0.5128205128205128,0.00019867767749770588
150,0.46153846153846156,0.0001995951918043249
151,0.325,0.0002005169432880312
152,0.5,0.00020144295151655205
153,0.45,0.00020237323614798061
154,0.35,0.00020330781693119268
155,0.4,0.000204246713706267
156,0.6829268292682927,0.00020518994640490585
157,0.3902439024390244,0.0002061375350508576
158,0.4146341463414634,0.000207089499760343
159,0.5365853658536586,0.00020804586074248168
160,0.2926829268292683,0.00020900663829972031
161,0.5121951219512195,0.00020997185282826521
162,0.7857142857142857,0.00021094152481851436
163,0.5,0.00021191567485549198
164,0.47619047619047616,0.0002128943236192867
165,0.35714285714285715,0.00021387749188549
166,0.5238095238095238,0.00021486520052563652
167,0.4418604651162791,0.00021585747050764854
168,0.4883720930232558,0.00021685432289628032
169,0.46511627906976744,0.00021785577885356477
170,0.5116279069767442,0.00021886185963926392
171,0.5116279069767442,0.0002198725866113196
172,0.4318181818181818,0.00022088798122630622
173,0.5227272727272727,0.00022190806503988747
174,0.5227272727272727,0.00022293285970727348
175,0.5,0.00022396238698367963
176,0.5681818181818182,0.0002249966687247899
177,0.35555555555555557,0.00022603572688722007
178,0.5111111111111111,0.0002270795835289832
179,0.5333333333333333,0.00022812826080995926
180,0.5555555555555556,0.00022918178099236484
181,0.6304347826086957,0.00023024016644122508
182,0.5652173913043478,0.00023130343962484987
183,0.6086956521739131,0.00023237162311531012
184,0.5869565217391305,0.00023344473958891618
185,0.5434782608695652,0.0002345228118267007
186,0.5319148936170213,0.00023560586271490126
187,0.46808510638297873,0.0002366939152454468
188,0.425531914893617,0.00023778699251644455
189,0.46808510638297873,0.00023888511773267207
190,0.3829787234042553,0.0002399883142060689
191,0.5833333333333334,0.0002410966053562309
192,0.4791666666666667,0.0002422100147109088
193,0.6041666666666666,0.0002433285659065069
194,0.4583333333333333,0.00024445228268858417
195,0.3877551020408163,0.0002455811889123598
196,0.5306122448979592,0.00024671530854321897
197,0.46938775510204084,0.0002478546656572206
198,0.3877551020408163,0.00024899928444161015
199,0.4,0.0002501491891953322
200,0.48,0.0002513044043295466
201,0.52,0.00025246495436814564
202,0.54,0.00025363086394827633
203,0.54,0.00025480215782086265
204,0.47058823529411764,0.00025597886085113004
205,0.6078431372549019,0.00025716099801913504
206,0.5098039215686274,0.0002583485944202947
207,0.49019607843137253,0.0002595416752659185
208,0.5192307692307693,0.00026074026588374517
209,0.4230769230769231,0.00026194439171847966
210,0.4807692307692308,0.0002631540783323324
211,0.46153846153846156,0.0002643693514055635
212,0.5283018867924528,0.00026559023673702734
213,0.41509433962264153,0.00026681676024471914
214,0.49056603773584906,0.00026804894796632713
215,0.5094339622641509,0.0002692868260597842
216,0.5185185185185185,0.0002705304208038225
217,0.46296296296296297,0.0002717797585985329
218,0.42592592592592593,0.00027303486596592474
219,0.48148148148148145,0.0002742957695504879
220,0.45454545454545453,0.00027556249611976016
221,0.45454545454545453,0.00027683507256489454
222,0.5454545454545454,0.0002781135259012294
223,0.41818181818181815,0.0002793978832688636
224,0.3392857142857143,0.00028068817193323194
225,0.4107142857142857,0.0002819844192856827
226,0.4642857142857143,0.0002832866528440615
227,0.4107142857142857,0.000284594900253294
228,0.5263157894736842,0.0002859091892859722
229,0.40350877192982454,0.0002872295478429457
230,0.40350877192982454,0.0002885560039539133
231,0.42105263157894735,0.0002898885857780167
232,0.4482758620689655,0.0002912273216044407
233,0.43103448275862066,0.0002925722398530119
234,0.603448275862069,0.00029392336907480313
235,0.423728813559322,0.0002952807379527382
236,0.4067796610169492,0.0002966443753022023
237,0.423728813559322,0.00029801431007165334
238,0.4576271186440678,0.0002993905713432353
239,0.4666666666666667,0.0003007731883333973
240,0.5333333333333333,0.00030216219039351326
241,0.48333333333333334,0.0003035576070105038
242,0.5,0.0003049594678074642
243,0.5081967213114754,0.0003063678025442922
244,0.45901639344262296,0.00030778264111831907
245,0.3442622950819672,0.0003092040135649458
246,0.5967741935483871,0.00031063195005828005
247,0.5161290322580645,0.0003120664809117766
248,0.5161290322580645,0.00031350763657888024
249,0.4838709677419355,0.0003149554476536738
250,0.4444444444444444,0.00031640994487152675
251,0.5396825396825397,0.0003178711591097469
252,0.5238095238095238,0.0003193391213882376
253,0.484375,0.0003208138628701552
254,0.40625,0.00032229541486257003
255,0.5625,0.00032378380881713264
256,0.4461538461538462,0.0003252790763307405
257,0.49230769230769234,0.000326781249146208
258,0.5384615384615384,0.0003282903591529421
259,0.4153846153846154,0.0003298064383876184
260,0.3939393939393939,0.00033132951903486023
261,0.3939393939393939,0.0003328596334279238
262,0.3939393939393939,0.00033439681404938377
263,0.3880597014925373,0.0003359410935318217
264,0.47761194029850745,0.00033749250465852086
265,0.5373134328358209,0.00033905108036416106
266,0.5441176470588235,0.00034061685373551703
267,0.47058823529411764,0.0003421898580121625
268,0.5294117647058824,0.0003437701265871754
269,0.42028985507246375,0.00034535769300784487
270,0.5072463768115942,0.0003469525909763864
271,0.3333333333333333,0.0003485548543506556
272,0.5571428571428572,0.00035016451714486624
273,0.5428571428571428,0.0003517816135303143
274,0.5142857142857142,0.0003534061778361024
275,0.36619718309859156,0.0003550382445498675
276,0.5070422535211268,0.0003566778483185152
277,0.38028169014084506,0.000358325023948954
278,0.4225352112676056,0.00035997980640883334
279,0.4861111111111111,0.000361642230827288
280,0.5138888888888888,0.0003633123324956828
281,0.5,0.0003649901468683607
282,0.4794520547945205,0.0003666757095633976
283,0.4931506849315068,0.0003683690563633569
284,0.3918918918918919,0.0003700702232160503
285,0.47297297297297297,0.00037177924623529884
286,0.44594594594594594,0.0003734961617017023
287,0.48,0.0003752210060634079
288,0.49333333333333335,0.00037695381593688313
289,0.48,0.0003786946281076954
290,0.5789473684210527,0.00038044347953129125
291,0.39473684210526316,0.00038220040733378174
292,0.5263157894736842,0.000383965448812729
293,0.4805194805194805,0.00038573864143794047
294,0.38961038961038963,0.0003875200228522629
295,0.5194805194805194,0.00038930963087238077
296,0.5512820512820513,0.00039110750348962084
297,0.4230769230769231,0.00039291367887075795
298,0.5512820512820513,0.00039472819535882385
299,0.5443037974683544,0.00039655109147392374
300,0.4936708860759494,0.00039838240591405245
301,0.45,0.0004002221775559153
302,0.4375,0.00040207044545575527
303,0.5375,0.0004039272488501813
304,0.37037037037037035,0.0004057926271569998
305,0.49382716049382713,0.000407666619976054
306,0.49382716049382713,0.0004095492670900633
307,0.43902439024390244,0.0004114406084654667
308,0.4878048780487805,0.0004133406842532736
309,0.3253012048192771,0.00041524953478991496
310,0.4819277108433735,0.0004171672005980984
311,0.6144578313253012,0.0004190937223876707
312,0.5357142857142857,0.00042102914105648134
313,0.5476190476190477,0.0004229734976912487
314,0.5,0.00042492683356843547
315,0.4470588235294118,0.0004268891901551232
316,0.5294117647058824,0.0004288606091098916
317,0.5,0.00043084113228370515
318,0.45348837209302323,0.0004328308017208008
319,0.5116279069767442,0.0004348296596595785
320,0.4942528735632184,0.00043683774853350117
321,0.5632183908045977,0.0004388551109719938
322,0.5681818181818182,0.00044088178980134705
323,0.3977272727272727,0.0004429178280456295
324,0.5227272727272727,0.0004449632689275991
325,0.5617977528089888,0.00044701815586961976
326,0.550561797752809,0.0004490825324945859
327,0.4888888888888889,0.00045115644262684693
328,0.3888888888888889,0.00045323993029313623
329,0.5274725274725275,0.00045533303972350876
330,0.5714285714285714,0.00045743581535227844
331,0.4725274725274725,0.00045954830181896007
332,0.45652173913043476,0.00046167054396921995
333,0.45652173913043476,0.00046380258685582574
334,0.5053763440860215,0.00046594447573960405
335,0.46236559139784944,0.00046809625609039925
336,0.3829787234042553,0.0004702579735880416
337,0.4787234042553192,0.0004724296741233153
338,0.48936170212765956,0.0004746114037989332
339,0.43157894736842106,0.00047680320893051415
340,0.4421052631578947,0.0004790051360475687
341,0.4791666666666667,0.00048121723189448537
342,0.5,0.00048343954343152195
343,0.5567010309278351,0.00048567211783580506
344,0.4639175257731959,0.00048791500250233006
345,0.47959183673469385,0.000490168245044966
346,0.4897959183673469,0.0004924318932974693
347,0.42857142857142855,0.0004947059953144976
348,0.5959595959595959,0.0004969905993726283
349,0.5050505050505051,0.000499285753971387
350,0.51,0.0005015915078342748
351,0.39,0.0005039079099098016
352,0.4158415841584158,0.0005062350093725285
353,0.5247524752475248,0.0005085728556241094
354,0.4803921568627451,0.000510921498294339
355,0.45098039215686275,0.0005132809872422087
356,0.39805825242718446,0.0005156513725569647
357,0.49514563106796117,0.0005180327045591681
358,0.5288461538461539,0.000520425033801768
359,0.3942307692307692,0.0005228284110711717
360,0.45714285714285713,0.0005252428873883222
361,0.47619047619047616,0.0005276685140097842
362,0.5754716981132075,0.0005301053424288303
363,0.41509433962264153,0.0005325534243765329
364,0.45794392523364486,0.0005350128118228657
365,0.4392523364485981,0.0005374835569778051
366,0.4766355140186916,0.0005399657122924367
367,0.49074074074074076,0.000542459330460073
368,0.5185185185185185,0.0005449644644173689
369,0.44036697247706424,0.0005474811673454454
370,0.42727272727272725,0.0005500094926710207
371,0.5,0.0005525494940675432
372,0.5315315315315315,0.0005551012254563296
373,0.4954954954954955,0.0005576647410077121
374,0.5178571428571429,0.0005602400951421875
375,0.48214285714285715,0.0005628273425315702
376,0.48672566371681414,0.0005654265381001566
377,0.4778761061946903,0.0005680377370258893
378,0.4298245614035088,0.0005706609947415265
379,0.40350877192982454,0.0005732963669358227
380,0.4260869565217391,0.000575943909554708
381,0.4782608695652174,0.0005786036788024774
382,0.4396551724137931,0.0005812757311429815
383,0.4827586206896552,0.0005839601233008287
384,0.5555555555555556,0.0005866569122625865
385,0.4444444444444444,0.0005893661552779937
386,0.4491525423728814,0.000592087909861172
387,0.5338983050847458,0.0005948222337918514
388,0.46218487394957986,0.0005975691851165946
389,0.5083333333333333,0.0006003288221500277
390,0.38333333333333336,0.0006031012034760816
391,0.4132231404958678,0.0006058863879492339
392,0.49586776859504134,0.0006086844346957566
393,0.5327868852459017,0.0006114954031149748
394,0.4918032786885246,0.0006143193528805259
395,0.5284552845528455,0.0006171563439416244
396,0.4274193548387097,0.0006200064365243388
397,0.4274193548387097,0.0006228696911328675
398,0.472,0.0006257461685508219
399,0.52,0.0006286359298425203
400,0.46825396825396826,0.0006315390363542825
401,0.4603174603174603,0.0006344555497157302
402,0.4566929133858268,0.0006373855318410987
403,0.421875,0.0006403290449305502
404,0.5078125,0.0006432861514714913
405,0.5193798449612403,0.0006462569142399045
406,0.43410852713178294,0.0006492413963016779
407,0.43846153846153846,0.0006522396610139427
408,0.48091603053435117,0.0006552517720264219
409,0.4961832061068702,0.0006582777932827796
410,0.4393939393939394,0.0006613177890219765
411,0.42424242424242425,0.0006643718237796372
412,0.47368421052631576,0.0006674399623894193
413,0.5074626865671642,0.0006705222699843861
414,0.4552238805970149,0.0006736188119983948
415,0.4888888888888889,0.000676729654167483
416,0.43703703703703706,0.000679854862531262
417,0.5,0.0006829945034343229
418,0.48905109489051096,0.0006861486435276432
419,0.4306569343065693,0.0006893173497699996
420,0.5434782608695652,0.0006925006894293933
421,0.49640287769784175,0.0006956987300844764
422,0.45323741007194246,0.0006989115396259838
423,0.4928571428571429,0.0007021391862581797
424,0.48226950354609927,0.0007053817385003022
425,0.6099290780141844,0.0007086392651880162
426,0.47183098591549294,0.0007119118354748795
427,0.48951048951048953,0.0007151995188338071
428,0.4405594405594406,0.0007185023850585484
429,0.4861111111111111,0.0007218205042651649
430,0.5448275862068965,0.0007251539468935241
431,0.4896551724137931,0.0007285027837087918
432,0.4452054794520548,0.0007318670858029327
433,0.41496598639455784,0.000735246924596224
434,0.5850340136054422,0.0007386423718387682
435,0.47297297297297297,0.0007420534996120181
436,0.4563758389261745,0.0007454803803303041
437,0.42953020134228187,0.0007489230867423757
438,0.4866666666666667,0.0007523816919329438
439,0.5099337748344371,0.0007558562693242295
440,0.44370860927152317,0.0007593468926775283
441,0.5197368421052632,0.0007628536360947726
442,0.39215686274509803,0.0007663765740201034
443,0.45098039215686275,0.0007699157812414544
444,0.5454545454545454,0.0007734713328921379
445,0.44516129032258067,0.0007770433044524377
446,0.38461538461538464,0.0007806317717512154
447,0.4807692307692308,0.0007842368109675185
448,0.45222929936305734,0.0007878584986321948
449,0.4936708860759494,0.0007914969116295219
450,0.5031446540880503,0.0007951521271988372
451,0.44654088050314467,0.0007988242229361749
452,0.43125,0.0008025132767959182
453,0.5093167701863354,0.0008062193670924521
454,0.484472049689441,0.0008099425725018228
455,0.5,0.0008136829720634132
456,0.44785276073619634,0.0008174406451816187
457,0.4634146341463415,0.0008212156716275297
458,0.43636363636363634,0.0008250081315406304
459,0.4666666666666667,0.0008288181054304977
460,0.45180722891566266,0.0008326456741785073
461,0.49101796407185627,0.0008364909190395563
462,0.47619047619047616,0.0008403539216437856
463,0.5416666666666666,0.0008442347639983096
464,0.4970414201183432,0.0008481335284889633
465,0.5058823529411764,0.0008520502978820474
466,0.4853801169590643,0.0008559851553260841
467,0.5497076023391813,0.0008599381843535865
468,0.45348837209302323,0.0008639094688828295
469,0.4913294797687861,0.000867899093219629
470,0.4885057471264368,0.0008719071420591362
471,0.4685714285714286,0.0008759337004876339
472,0.45714285714285713,0.0008799788539843392
473,0.5056818181818182,0.0008840426884232242
474,0.4745762711864407,0.0008881252900748345
475,0.4157303370786517,0.0008922267456081236
476,0.5027932960893855,0.0008963471420922885
477,0.4777777777777778,0.0009004865669986232
478,0.45555555555555555,0.0009046451082023737
479,0.4972375690607735,0.0009088228539846002
480,0.46703296703296704,0.0009130198930340567
481,0.44808743169398907,0.0009172363144490704
482,0.4891304347826087,0.0009214722077394347
483,0.4918918918918919,0.000925727662828306
484,0.45161290322580644,0.0009300027700541179
485,0.521505376344086,0.0009342976201724962
486,0.49732620320855614,0.0009386123043581832
487,0.42021276595744683,0.0009429469142069782
488,0.5079365079365079,0.0009473015417376798
489,0.4631578947368421,0.0009516762793940357
490,0.4816753926701571,0.0009560712200467121
491,0.4635416666666667,0.000960486456995261
492,0.4479166666666667,0.0009649220839700989
493,0.45077720207253885,0.000969378195134502
494,0.44329896907216493,0.0009738548850866023
495,0.4564102564102564,0.0009783522488613933
496,0.42857142857142855,0.0009828703819327524
497,0.5380710659898477,0.000987409380215466
498,0.43434343434343436,0.0009919693400672616
499,0.457286432160804,0.0009965503582908596
500,0.465,0.0010011525321360262
501,0.43283582089552236,0.0010057759593016333
502,0.4801980198019802,0.0010104207379377404
503,0.541871921182266,0.0010150869666476737
504,0.5221674876847291,0.0010197747444901165
505,0.5147058823529411,0.001024484170981219
506,0.4146341463414634,0.0010292153460967075
507,0.5194174757281553,0.0010339683702740032
508,0.5217391304347826,0.0010387433444143614
509,0.40865384615384615,0.0010435403698850093
510,0.49760765550239233,0.001048359548521296
511,0.44285714285714284,0.0010532009826288598
512,0.4834123222748815,0.0010580647749857972
513,0.41509433962264153,0.0010629510288448414
514,0.49295774647887325,0.0010678598479355607
515,0.42990654205607476,0.001072791336466558
516,0.4883720930232558,0.0010777455991276784
517,0.38425925925925924,0.0010827227410922392
518,0.5069124423963134,0.0010877228680192595
519,0.4954128440366973,0.0010927460860556976
520,0.4657534246575342,0.001097792501838718
521,0.5,0.0011028622224979398
522,0.4253393665158371,0.001107955355657718
523,0.45045045045045046,0.0011130720094394348
524,0.49327354260089684,0.0011182122924637814
525,0.5,0.001123376313853071
526,0.4533333333333333,0.0011285641832335619
527,0.49557522123893805,0.0011337760107377704
528,0.4801762114537445,0.0011390119070068172
529,0.42543859649122806,0.0011442719831927816
530,0.4759825327510917,0.0011495563509610468
531,0.43043478260869567,0.0011548651224926837
532,0.47844827586206895,0.0011601984104868258
533,0.5278969957081545,0.001165556328163061
534,0.47863247863247865,0.0011709389892638397
535,0.4978723404255319,0.001176346508056887
536,0.461864406779661,0.0011817789993376247
537,0.48945147679324896,0.0011872365784316157
538,0.5042016806722689,0.0011927193611970084
539,0.5146443514644351,0.0011982274640269922
540,0.49583333333333335,0.0012037610038522768
541,0.5020746887966805,0.0012093200981435695
542,0.5413223140495868,0.001214904864914066
543,0.4098360655737705,0.0012205154227219637
544,0.49387755102040815,0.001226151890672973
545,0.45121951219512196,0.0012318143884228444
546,0.4777327935222672,0.001237503036179914
547,0.4314516129032258,0.001243217954707653
548,0.4779116465863454,0.0012489592653272272
549,0.432,0.0012547270899200798
550,0.4642857142857143,0.0012605215509305155
551,0.466403162055336,0.0012663427713682956
552,0.452755905511811,0.0012721908748112574
553,0.4980392156862745,0.0012780659854079333
554,0.5078125,0.0012839682278801832
555,0.490272373540856,0.001289897727525849
556,0.46332046332046334,0.0012958546102214113
557,0.47692307692307695,0.0013018390024246574
558,0.4482758620689655,0.0013078510311773745
559,0.42748091603053434,0.0013138908241080414
560,0.49809885931558934,0.0013199585094345345
561,0.5018867924528302,0.0013260542159668585
562,0.48120300751879697,0.0013321780731098752
563,0.5355805243445693,0.0013383302108660486
564,0.48507462686567165,0.001344510759838211
565,0.4703703703703704,0.0013507198512323325
566,0.4317343173431734,0.0013569576168603005
567,0.47058823529411764,0.0013632241891427333
568,0.5347985347985348,0.001369519701111773
569,0.4290909090909091,0.0013758442864139184
570,0.4782608695652174,0.00138219807931287
571,0.49097472924187724,0.0013885812146923631
572,0.539568345323741,0.0013949938280590414
573,0.4607142857142857,0.0014014360555453399
574,0.49466192170818507,0.0014079080339123597
575,0.49645390070921985,0.0014144099005527781
576,0.4119718309859155,0.0014209417934937757
577,0.43157894736842106,0.0014275038513999476
578,0.45104895104895104,0.001434096213576257
579,0.4548611111111111,0.001440719019971001
580,0.4359861591695502,0.0014473724111787616
581,0.46551724137931033,0.0014540565284434075
582,0.4623287671232877,0.0014607715136610866
583,0.46757679180887374,0.0014675175093832333
584,0.42517006802721086,0.001474294658819604
585,0.5405405405405406,0.001481103105841313
586,0.43097643097643096,0.0014879429949838814
587,0.4664429530201342,0.0014948144714503153
588,0.43333333333333335,0.001501717681114184
589,0.4850498338870432,0.0015086527705227106
590,0.5115511551155115,0.0015156198868998938
591,0.48026315789473684,0.0015226191781496283
592,0.4918032786885246,0.0015296507928588394
593,0.495114006514658,0.0015367148803006473
594,0.4935064935064935,0.001543811590437531
595,0.4870967741935484,0.0015509410739245073
596,0.4662379421221865,0.0015581034821123383
597,0.4792332268370607,0.0015652989670507395
598,0.47770700636942676,0.0015725276814916038
599,0.4634920634920635,0.0015797897788922522
600,0.42902208201892744,0.0015870854134186886
601,0.44025157232704404,0.0015944147399488662
602,0.46875,0.0016017779140759859
603,0.4517133956386293,0.0016091750921117941
604,0.4891640866873065,0.0016166064310898965
605,0.4845679012345679,0.001624072088769101
606,0.40797546012269936,0.001631572223636763
607,0.5168195718654435,0.0016391069949121429
608,0.45592705167173253,0.0016466765625497983
609,0.4484848484848485,0.0016542810872429735
610,0.4879518072289157,0.0016619207304270059
611,0.5195195195195195,0.0016695956542827626
612,0.4955223880597015,0.00167730602174008
613,0.49554896142433236,0.0016850519964812158
614,0.4911242603550296,0.0016928337429443347
615,0.45,0.0017006514263269942
616,0.49266862170087977,0.0017085052125896444
617,0.48104956268221577,0.00171639526845917
618,0.4796511627906977,0.001724321761432408
619,0.5057803468208093,0.001732284859779713
620,0.45977011494252873,0.0017402847325485404
621,0.49570200573065903,0.0017483215495670138
622,0.48717948717948717,0.0017563954814475403
623,0.5028409090909091,0.0017645066995904445
624,0.4717514124293785,0.0017726553761875847
625,0.4887640449438202,0.0017808416842260185
626,0.4565826330532213,0.0017890657974916878
627,0.5069637883008357,0.0017973278905730828
628,0.48476454293628807,0.0018056281388649684
629,0.46408839779005523,0.0018139667185721024
630,0.4725274725274725,0.0018223438067129674
631,0.46994535519125685,0.0018307595811235427
632,0.5177111716621253,0.001839214220461072
633,0.5013550135501355,0.0018477079042078515
634,0.4420485175202156,0.0018562408126750513
635,0.43010752688172044,0.001864813127006537
636,0.5106951871657754,0.0018734250291827096
637,0.48404255319148937,0.0018820767020243812
638,0.42857142857142855,0.0018907683291966488
639,0.48284960422163586,0.0018995000952127888
640,0.49868766404199477,0.0019082721854381843
641,0.4386422976501306,0.0019170847860942558
642,0.5038961038961038,0.001925938084262408
643,0.5051813471502591,0.0019348322678880122
644,0.4639175257731959,0.0019437675257843918
645,0.45897435897435895,0.001952744047636824
646,0.4872448979591837,0.001961762024006578
647,0.45685279187817257,0.001970821646334955
648,0.4708860759493671,0.0019799231069473466
649,0.4760705289672544,0.0019890665990573283
650,0.44611528822055135,0.0019982523167707566
651,0.47381546134663344,0.002007480455089884
652,0.43672456575682383,0.002016751209917508
653,0.49135802469135803,0.002026064778061128
654,0.49385749385749383,0.0020354213572371122
655,0.49019607843137253,0.0020448211460749118
656,0.5097560975609756,0.0020542643441212698
657,0.470873786407767,0.0020637511518444493
658,0.46859903381642515,0.0020732817706385037
659,0.47115384615384615,0.0020828564028275457
660,0.49760765550239233,0.0020924752516700354
661,0.46904761904761905,0.002102138521363107
662,0.466824644549763,0.0021118464170469
663,0.49056603773584906,0.0021215991448089036
664,0.5070422535211268,0.002131396911688355
665,0.5186915887850467,0.002141239925680607
666,0.5209302325581395,0.002151128395741558
667,0.47685185185185186,0.002161062531792099
668,0.5069124423963134,0.0021710425447225446
669,0.49311926605504586,0.002181068646397123
670,0.4908675799086758,0.0021911410496584863
671,0.4863636363636364,0.0022012599683322036
672,0.4751131221719457,0.0022114256172313124
673,0.4617117117117117,0.002221638212160893
674,0.4663677130044843,0.002231897969922621
675,0.5089285714285714,0.0022422051083193922
676,0.43333333333333335,0.0022525598461599406
677,0.45353982300884954,0.0022629624032634737
678,0.4713656387665198,0.0022734130004643557
679,0.5504385964912281,0.002283911859616785
680,0.4497816593886463,0.0022944592035995
681,0.45336225596529284,0.0023050552563205237
682,0.5183585313174947,0.002315700242721909
683,0.5053763440860215,0.0023263943887845084
684,0.44325481798715205,0.002337137921532784
685,0.4904051172707889,0.002347931069039622
686,0.46709129511677283,0.0023587740604311637
